,user_id,item_id,rating
5677,190,6316,5
5678,190,4869,3
5679,190,7573,1
5680,190,3538,5
5681,190,9112,4
5682,190,3264,5
5683,190,7796,1
5684,190,1374,5
5685,191,7678,3
5686,191,4750,1
5687,191,6770,5
5688,191,1377,4
5689,191,1635,5
5690,191,260,3
5691,191,6083,2
5692,191,2339,3
5693,191,6698,1
5694,191,7832,4
5695,191,1182,2
5696,191,6388,2
5697,191,5363,3
5698,191,4351,3
5699,191,4759,3
5700,191,2142,2
5701,191,2178,4
5702,191,9501,2
5703,191,7166,2
5704,191,4306,4
5705,191,2416,4
5706,191,8142,2
5707,191,6002,1
5708,191,788,1
5709,191,1932,1
5710,191,8533,2
5711,191,6444,3
5712,191,297,5
5713,191,172,5
5714,191,9424,2
5715,191,1607,3
5716,192,3619,3
5717,192,3316,4
5718,192,2540,2
5719,192,909,1
5720,192,5918,3
5721,192,8528,4
5722,192,7977,3
5723,192,4497,3
5724,192,6755,3
5725,192,5823,3
5726,192,3790,5
5727,192,1404,2
5728,192,6629,4
5729,192,9437,5
5730,192,3341,4
5731,192,4381,1
5732,193,3335,2
5733,193,7143,3
5734,193,3784,3
5735,193,2437,4
5736,193,8346,5
5737,193,1878,5
5738,193,6604,2
5739,193,8116,1
5740,193,4409,1
5741,193,8491,3
5742,193,2699,4
5743,193,7516,2
5744,193,647,3
5745,193,8234,5
5746,193,3874,1
5747,193,6736,3
5748,193,5937,5
5749,193,7857,1
5750,193,7240,1
5751,193,9639,1
5752,193,9921,3
5753,193,3627,1
5754,193,181,5
5755,193,5284,3
5756,193,3555,5
5757,193,4743,5
5758,193,7558,2
5759,193,975,5
5760,193,3074,5
5761,193,8281,1
5762,193,5270,3
5763,193,5996,5
5764,193,2392,4
5765,193,2148,1
5766,193,8272,5
5767,193,2878,2
5768,193,2104,4
5769,193,6578,1
5770,193,1381,1
5771,193,5286,2
5772,193,2868,3
5773,193,8111,3
5774,193,6242,4
5775,193,2188,4
5776,193,6351,1
5777,193,9124,3
5778,193,9528,4
5779,193,6147,2
5780,194,5530,2
5781,194,9327,4
5782,194,4023,4
5783,194,5270,5
5784,194,3163,2
5785,194,1958,2
5786,194,6118,5
5787,194,1305,3
5788,194,2179,5
5789,194,6021,5
5790,194,9018,4
5791,194,3209,4
5792,194,4892,4
5793,194,1732,5
5794,194,6476,3
5795,194,24,2
5796,194,643,4
5797,194,6577,3
5798,194,9519,4
5799,194,6025,2
5800,194,3521,1
5801,194,2677,4
5802,194,5141,5
5803,194,6834,3
5804,194,7842,5
5805,194,9557,2
5806,194,1177,1
5807,194,2394,4
5808,194,6201,1
5809,194,3294,3
5810,194,4003,3
5811,194,5268,2
5812,195,9807,5
5813,195,1098,5
5814,195,7415,4
5815,195,7138,2
5816,195,2261,1
5817,195,1766,5
5818,195,1878,1
5819,195,6197,4
5820,195,6837,4
5821,195,6031,3
5822,195,6168,2
5823,195,3325,4
5824,195,972,4
5825,195,5692,2
5826,195,9680,2
5827,195,7865,4
5828,195,9472,4
5829,195,5415,1
5830,195,8509,5
5831,195,7749,3
5832,195,6055,5
5833,195,3226,5
5834,195,3412,3
5835,195,2302,4
5836,195,1756,2
5837,195,9877,3
5838,195,9062,4
5839,195,3405,2
5840,195,186,1
5841,195,6678,2
5842,195,8996,2
5843,195,7848,4
5844,195,3645,4
5845,195,5496,5
5846,195,6861,5
5847,195,6558,2
5848,195,4108,2
5849,195,6904,3
5850,195,744,4
5851,195,5580,5
5852,195,8886,1
5853,195,6522,1
5854,195,3551,5
5855,195,7155,1
5856,195,558,4
5857,195,292,5
5858,195,3625,1
5859,196,2346,1
5860,196,9631,2
5861,196,1847,3
5862,196,650,3
5863,196,4873,2
5864,196,1492,5
5865,196,451,4
5866,196,1596,1
5867,196,6468,5
5868,196,3983,4
5869,196,7171,3
5870,196,7401,2
5871,196,1409,3
5872,196,386,1
5873,196,525,4
5874,196,7163,2
5875,196,5252,1
5876,196,4858,2
5877,196,2916,1
5878,196,3533,5
5879,196,550,2
5880,196,6862,1
5881,197,3074,2
5882,197,5128,5
5883,197,3817,2
5884,197,7121,1
5885,197,9623,2
5886,197,1391,4
5887,197,6704,5
5888,197,362,5
5889,197,2675,5
5890,197,7162,3
5891,197,2715,4
5892,197,480,1
5893,197,5227,5
5894,197,2742,5
5895,197,9001,3
5896,197,5563,4
5897,197,9056,5
5898,197,4105,5
5899,197,8883,2
5900,197,9944,1
5901,197,7022,1
5902,197,6927,3
5903,197,3052,5
5904,197,4293,4
5905,197,9592,3
5906,197,1593,3
5907,198,6488,1
5908,198,3352,2
5909,198,9735,5
5910,198,4855,2
5911,198,5128,4
5912,198,8184,2
5913,198,2154,3
5914,198,138,4
5915,198,3782,1
5916,198,2033,1
5917,198,6565,2
5918,198,8144,2
5919,198,6414,1
5920,198,3843,4
5921,198,1888,3
5922,198,7771,1
5923,198,892,1
5924,198,3383,4
5925,198,2063,1
5926,198,5764,1
5927,198,6634,5
5928,198,508,4
5929,198,628,4
5930,198,9766,3
5931,198,1936,3
5932,198,9255,4
5933,198,351,3
5934,198,1954,4
5935,198,8142,1
5936,198,1749,4
5937,198,8618,1
5938,198,6836,1
5939,198,2400,3
5940,198,1639,5
5941,198,8654,4
5942,198,7350,3
5943,198,6968,2
5944,198,5719,3
5945,198,4473,2
5946,198,1038,3
5947,198,5995,1
5948,198,9099,3
5949,198,5464,3
5950,198,7841,2
5951,198,6680,4
5952,199,4781,5
5953,199,1435,2
5954,199,1070,2
5955,199,4807,2
5956,199,9033,2
5957,199,7437,3
5958,199,7921,5
5959,199,3374,4
5960,199,863,4
5961,199,2122,3
5962,199,6511,3
5963,199,5727,5
5964,199,4066,1
5965,199,6999,4
5966,199,8804,3
5967,199,8081,4
5968,200,9975,5
5969,200,6927,1
5970,200,6032,1
5971,200,6542,1
5972,200,9521,4
5973,200,5391,2
5974,200,3168,4
5975,200,5660,1
5976,200,1209,5
5977,200,5557,1
5978,200,2371,4
5979,200,4783,3
5980,200,7901,5
5981,200,4881,3
5982,200,3340,5
5983,200,7947,1
5984,200,662,1
5985,200,1372,3
5986,200,1794,4
5987,200,1755,3
5988,200,1988,5
5989,200,4368,2
5990,200,8936,2
5991,200,1531,3
5992,200,2892,1
5993,200,8856,2
5994,200,5115,4
5995,200,806,2
5996,200,3327,5
5997,200,4049,1
5998,200,7919,4
5999,200,3066,2
6000,200,5627,2
6001,200,2768,5
6002,200,2472,5
6003,200,3085,3
6004,201,5306,5
6005,201,6392,1
6006,201,1908,2
6007,201,8542,1
6008,201,6815,3
6009,201,478,4
6010,201,401,3
6011,201,9023,1
6012,201,2126,3
6013,201,5767,4
6014,201,620,5
6015,201,670,1
6016,201,9908,4
6017,201,4276,2
6018,201,3045,1
6019,201,1933,2
6020,201,7734,4
6021,201,3445,1
6022,201,9202,4
6023,201,5530,4
6024,201,561,3
6025,201,4937,1
6026,201,690,1
6027,201,1586,2
6028,201,291,5
6029,201,1046,5
6030,201,8294,3
6031,201,3761,3
6032,201,760,1
6033,201,3086,3
6034,201,9731,5
6035,201,6751,3
6036,201,903,3
6037,201,3056,4
6038,201,7663,5
6039,201,7889,5
6040,201,7203,1
6041,201,8601,1
6042,201,7790,4
6043,201,1687,2
6044,201,546,2
6045,201,2826,1
6046,201,5321,1
6047,202,3757,5
6048,202,8865,4
6049,202,4534,3
6050,202,7754,5
6051,202,6278,5
6052,202,5638,1
6053,202,1596,5
6054,202,7828,5
6055,202,8284,5
6056,202,8639,4
6057,202,1849,2
6058,202,5776,3
6059,202,812,3
6060,202,3249,3
6061,202,406,2
6062,202,5780,5
6063,202,6643,3
6064,202,5589,2
6065,202,7345,3
6066,202,8644,4
6067,202,2497,4
6068,202,8349,2
6069,202,2549,1
6070,202,4068,5
6071,202,1994,4
6072,202,2883,4
6073,202,6279,1
6074,202,83,5
6075,202,3326,4
6076,202,5560,1
6077,202,7335,4
6078,202,1587,2
6079,202,1363,1
6080,202,1173,5
6081,202,1379,2
6082,202,8139,3
6083,203,944,1
6084,203,8077,3
6085,203,9570,4
6086,203,4501,3
6087,203,6431,2
6088,203,3368,1
6089,203,2776,2
6090,203,6878,1
6091,203,8973,2
6092,203,3954,5
6093,203,11,5
6094,203,2431,4
6095,203,6447,2
6096,203,5161,3
6097,203,7506,2
6098,203,4533,2
6099,203,7582,4
6100,203,9741,4
6101,203,2429,3
6102,203,7764,3
6103,203,3031,2
6104,203,9583,3
6105,203,9303,2
6106,203,8777,2
6107,203,3179,1
6108,203,1558,4
6109,203,4732,5
6110,203,2507,5
6111,203,5117,3
6112,203,9956,3
6113,203,196,3
6114,203,6828,4
6115,203,7969,5
6116,203,7461,5
6117,203,5822,1
6118,203,6581,1
6119,203,1989,2
6120,203,1425,2
6121,203,469,2
6122,203,6517,5
6123,203,1625,3
6124,203,4653,2
6125,203,7182,1
6126,203,83,1
6127,203,3065,2
6128,203,808,3
6129,203,7521,5
6130,203,4166,1
6131,203,3143,4
6132,204,9038,2
6133,204,266,3
6134,204,504,4
6135,204,3314,4
6136,204,6212,1
6137,204,8229,3
6138,204,7497,2
6139,204,7177,3
6140,204,1865,4
6141,204,6675,5
6142,204,6967,5
6143,204,3042,2
6144,204,9937,1
6145,204,7181,5
6146,204,2704,1
6147,204,8857,2
6148,204,1100,1
6149,204,5016,5
6150,204,593,2
6151,204,233,1
6152,204,696,3
6153,204,154,3
6154,204,3880,2
6155,204,3439,3
6156,204,131,1
6157,204,2029,5
6158,204,9478,1
6159,204,5644,5
6160,204,9797,5
6161,204,6452,1
6162,204,519,1
6163,204,5396,3
6164,204,1897,3
6165,204,325,1
6166,204,7491,2
6167,204,6725,1
6168,204,2058,3
6169,204,4487,2
6170,204,9332,2
6171,204,9338,3
6172,204,7939,2
6173,204,884,5
6174,205,1584,2
6175,205,4060,5
6176,205,2975,4
6177,205,9684,4
6178,205,5711,5
6179,205,2311,1
6180,205,202,3
6181,205,7972,5
6182,205,3373,5
6183,205,5606,2
6184,205,8772,3
6185,205,2640,1
6186,205,48,1
6187,205,281,1
6188,205,3816,5
6189,205,2143,3
6190,205,4053,3
6191,205,3127,2
6192,205,7722,5
6193,205,2920,4
6194,205,5821,3
6195,205,313,5
6196,205,5508,1
6197,205,5221,5
6198,205,5007,1
6199,205,4258,1
6200,205,8320,3
6201,205,5638,3
6202,205,4803,2
6203,205,5813,1
6204,205,4186,1
6205,205,4051,1
6206,206,775,4
6207,206,2766,5
6208,206,9872,3
6209,206,2065,3
6210,206,191,4
6211,206,1180,3
6212,206,8840,4
6213,206,3767,4
6214,206,1912,2
6215,206,6621,1
6216,206,9236,4
6217,206,6352,5
6218,206,8946,2
6219,206,3217,1
6220,206,5558,4
6221,206,8171,4
6222,206,2307,1
6223,206,7253,1
6224,206,483,4
6225,206,6160,4
6226,206,4586,1
6227,206,338,4
6228,206,4135,3
6229,206,2683,3
6230,206,6552,4
6231,206,1270,1
6232,206,4115,4
6233,206,3241,4
6234,206,1901,3
6235,206,7567,2
6236,206,7050,3
6237,206,3303,4
6238,207,9082,4
6239,207,9992,4
6240,207,8931,4
6241,207,3013,1
6242,207,584,3
6243,207,6534,2
6244,207,1841,2
6245,207,1585,3
6246,207,8650,4
6247,207,3045,1
6248,207,3005,1
6249,207,352,4
6250,207,5090,5
6251,207,9567,5
6252,207,2795,4
6253,207,7380,1
6254,207,1086,2
6255,208,6082,3
6256,208,3371,5
6257,208,5841,2
6258,208,3478,1
6259,208,1297,3
6260,208,5680,3
6261,208,6795,3
6262,208,1579,3
6263,208,1799,3
6264,208,9999,1
6265,208,7004,4
6266,208,8220,2
6267,208,1459,2
6268,208,6823,1
6269,208,6248,4
6270,208,9599,1
6271,208,9443,3
6272,208,43,2
6273,208,2106,4
6274,208,5285,4
6275,208,2407,1
6276,208,8489,2
6277,208,491,4
6278,208,1877,5
6279,208,7142,5
6280,208,9857,2
6281,208,1146,1
6282,208,4811,5
6283,208,9128,4
6284,209,8889,1
6285,209,4087,4
6286,209,726,5
6287,209,6248,4
6288,209,6996,4
6289,209,2373,4
6290,209,6329,3
6291,209,6714,5
6292,209,2043,4
6293,209,5784,5
6294,209,8937,4
6295,209,3918,2
6296,209,369,3
6297,209,1187,1
6298,209,7721,1
6299,209,9895,5
6300,209,8211,2
6301,209,3785,5
6302,209,8507,4
6303,209,113,4
6304,209,2029,5
6305,209,6990,2
6306,209,1406,3
6307,209,93,5
6308,209,3835,3
6309,209,2475,2
6310,209,3261,2
6311,209,6505,1
6312,209,9291,1
6313,209,8521,1
6314,209,6295,3
6315,209,35,5
6316,209,9584,3
6317,209,6332,2
6318,209,613,4
6319,209,4059,2
6320,209,6952,1
6321,209,2299,3
6322,209,7975,3
6323,209,1188,2
6324,209,8320,1
6325,209,9918,5
6326,210,1315,5
6327,210,7061,3
6328,210,8366,2
6329,210,5295,2
6330,210,1913,2
6331,210,1458,5
6332,210,4153,2
6333,210,6431,3
6334,210,9622,5
6335,210,1451,5
6336,210,4576,3
6337,210,6969,2
6338,210,1794,4
6339,211,441,1
6340,211,7045,3
6341,211,3494,4
6342,211,3825,2
6343,211,6713,3
6344,211,7281,3
6345,211,2017,4
6346,211,7849,3
6347,211,6725,2
6348,211,1802,2
6349,211,6591,5
6350,212,9135,1
6351,212,4511,5
6352,212,6054,1
6353,212,976,4
6354,212,4641,3
6355,212,6426,2
6356,212,7295,3
6357,212,1225,4
6358,212,7404,1
6359,212,5951,5
6360,212,5962,1
6361,212,5096,1
6362,212,4380,5
6363,212,4816,2
6364,212,1588,2
6365,212,3301,2
6366,212,6102,3
6367,212,6841,3
6368,212,6986,3
6369,212,3359,4
6370,212,9211,3
6371,212,2883,3
6372,212,6237,1
6373,212,2462,2
6374,212,7874,5
6375,212,4198,3
6376,212,7133,1
6377,212,9190,1
6378,212,9431,3
6379,212,6867,1
6380,212,8954,4
6381,212,8225,2
6382,212,2992,2
6383,213,7766,5
6384,213,3527,3
6385,213,7555,4
6386,213,9146,2
6387,213,2733,2
6388,213,5875,3
6389,213,332,4
6390,213,4286,5
6391,213,8917,2
6392,213,2531,1
6393,213,9648,1
6394,213,2764,4
6395,213,7389,2
6396,213,1831,1
6397,213,8729,4
6398,213,7603,2
6399,213,165,4
6400,213,4060,2
6401,213,3700,4
6402,213,2209,3
6403,213,9587,5
6404,213,6078,1
6405,213,7867,4
6406,213,1614,1
6407,213,6926,1
6408,213,4674,4
6409,213,5428,1
6410,214,8121,1
6411,214,2928,3
6412,214,7225,1
6413,214,3581,1
6414,214,71,1
6415,214,2985,5
6416,214,3137,1
6417,214,6360,5
6418,214,7721,4
6419,214,7134,5
6420,214,2961,3
6421,214,6079,1
6422,214,3828,4
6423,214,3057,1
6424,214,5076,5
6425,214,279,3
6426,214,8423,1
6427,214,5179,2
6428,214,7745,3
6429,214,7179,3
6430,214,9322,4
6431,214,5044,1
6432,214,5220,3
6433,214,4940,2
6434,214,7400,5
6435,214,182,5
6436,214,7973,2
6437,214,2444,3
6438,214,7327,2
6439,214,638,3
6440,214,3939,2
6441,214,1433,3
6442,214,6090,2
6443,215,2658,1
6444,215,5217,3
6445,215,2345,5
6446,215,1873,5
6447,215,7827,4
6448,215,2864,3
6449,215,5730,3
6450,215,8517,5
6451,215,1789,2
6452,215,6597,3
6453,215,7149,5
6454,215,827,3
6455,215,2933,5
6456,215,2941,4
6457,215,7301,3
6458,215,6401,3
6459,215,5996,4
6460,215,1002,3
6461,215,6819,4
6462,215,5384,5
6463,215,3184,4
6464,215,7233,2
6465,215,6932,5
6466,215,8320,5
6467,215,2732,4
6468,215,1443,2
6469,215,7609,3
6470,215,6529,1
6471,215,1146,3
6472,215,6130,5
6473,215,6210,4
6474,215,1446,2
6475,215,485,5
6476,215,8117,3
6477,215,161,5
6478,215,9404,4
6479,215,81,4
6480,215,9765,4
6481,215,7161,5
6482,215,1969,1
6483,215,7097,5
6484,215,5357,1
6485,215,2015,4
6486,215,2548,5
6487,215,2286,4
6488,215,2580,3
6489,216,6268,3
6490,216,8151,1
6491,216,6758,3
6492,216,1851,1
6493,216,2397,4
6494,216,6340,5
6495,216,9177,5
6496,216,3909,2
6497,216,7620,4
6498,216,8107,1
6499,216,2254,4
6500,216,7556,5
6501,216,8928,1
6502,216,7033,3
6503,216,8077,3
6504,216,9465,2
6505,216,6974,1
6506,216,7565,5
6507,216,2330,3
6508,216,4525,4
6509,216,2236,3
6510,216,9493,5
6511,216,2269,1
6512,217,6602,1
6513,217,8279,1
6514,217,8554,5
6515,217,8582,3
6516,217,5867,2
6517,217,6017,1
6518,217,4604,2
6519,217,4954,3
6520,217,9763,4
6521,217,9229,5
6522,217,8064,2
6523,217,2299,3
6524,217,1047,2
6525,217,1434,1
6526,217,7342,5
6527,217,949,1
6528,217,6234,1
6529,217,8460,1
6530,217,1314,5
6531,217,9039,3
6532,217,5747,5
6533,217,71,2
6534,217,2519,3
6535,217,9239,5
6536,217,5554,3
6537,217,9262,1
6538,217,1403,3
6539,217,704,3
6540,217,2237,3
6541,217,5652,5
6542,217,7968,5
6543,217,9746,3
6544,217,9776,5
6545,217,649,3
6546,217,1554,1
6547,217,2075,4
6548,217,1409,4
6549,217,3092,1
6550,217,2203,3
6551,217,9871,2
6552,217,587,3
6553,218,6883,1
6554,218,1351,2
6555,218,9560,4
6556,218,8451,1
6557,218,1200,4
6558,218,8876,5
6559,218,9409,4
6560,218,1360,2
6561,218,6616,1
6562,218,6153,4
6563,218,2392,2
6564,218,727,2
6565,218,2149,5
6566,218,5696,2
6567,218,9308,5
6568,218,907,5
6569,218,7540,4
6570,218,1905,3
6571,218,3308,1
6572,218,2720,2
6573,218,9348,4
6574,218,9168,2
6575,218,9821,4
6576,218,5289,2
6577,218,2258,3
6578,218,9919,5
6579,218,2628,2
6580,218,3053,5
6581,218,888,3
6582,218,2854,3
6583,218,8929,4
6584,218,4629,5
6585,218,7531,1
6586,218,2129,2
6587,219,7764,2
6588,219,2509,3
6589,219,7095,1
6590,219,2058,2
6591,219,195,5
6592,219,9524,2
6593,219,4838,4
6594,219,7528,4
6595,219,9610,1
6596,219,6348,3
6597,219,6345,2
6598,219,2866,3
6599,219,4570,2
6600,219,1577,4
6601,219,1987,3
6602,219,5477,3
6603,219,1883,4
6604,219,7355,2
6605,219,4456,5
6606,220,1301,1
6607,220,3099,1
6608,220,837,2
6609,220,8132,5
6610,220,2680,2
6611,220,4926,5
6612,220,3917,2
6613,220,2303,3
6614,220,1702,2
6615,220,9891,2
6616,220,9048,4
6617,221,7146,1
6618,221,9422,2
6619,221,748,1
6620,221,744,5
6621,221,807,1
6622,221,4976,2
6623,221,6502,3
6624,221,6860,4
6625,221,3167,4
6626,221,2876,1
6627,221,2931,2
6628,221,429,1
6629,221,4422,2
6630,221,5498,1
6631,221,5157,4
6632,221,3770,3
6633,221,3433,4
6634,221,7013,5
6635,221,8408,4
6636,221,519,4
6637,221,1269,5
6638,221,9259,1
6639,221,5803,2
6640,221,7001,3
6641,221,1632,5
6642,221,5134,1
6643,221,1132,5
6644,221,1055,4
6645,221,740,5
6646,221,5520,2
6647,221,1551,3
6648,221,5679,4
6649,221,5869,2
6650,221,8347,5
6651,221,3633,1
6652,221,5754,3
6653,221,3346,3
6654,221,8870,2
6655,221,7371,1
6656,221,7282,4
6657,221,4905,2
6658,221,1537,1
6659,221,7066,4
6660,222,4556,1
6661,222,9911,4
6662,222,7562,4
6663,222,5799,4
6664,222,6177,3
6665,222,6792,4
6666,222,7538,5
6667,222,7808,2
6668,222,1552,5
6669,222,9298,1
6670,222,8921,1
6671,222,6261,4
6672,222,7006,5
6673,222,3637,3
6674,222,629,1
6675,223,1141,2
6676,223,3902,4
6677,223,7838,1
6678,223,3672,4
6679,223,6116,1
6680,223,8383,1
6681,223,4161,4
6682,223,3677,4
6683,223,6483,3
6684,223,3753,1
6685,223,6443,1
6686,223,6783,4
6687,223,3233,4
6688,223,7199,1
6689,223,477,4
6690,223,818,5
6691,223,4273,5
6692,223,8117,4
6693,223,7330,1
6694,223,5729,1
6695,223,9323,5
6696,223,6695,2
6697,223,2767,2
6698,223,8605,5
6699,223,1030,4
6700,223,7784,1
6701,223,6147,2
6702,223,9367,5
6703,223,8169,2
6704,223,5960,3
6705,223,5796,2
6706,223,7742,3
6707,223,6121,4
6708,223,4297,4
6709,223,1605,1
6710,223,5798,3
6711,223,3868,2
6712,224,5500,2
6713,224,6910,3
6714,224,9128,1
6715,224,6924,4
6716,224,9992,5
6717,224,1303,1
6718,224,9248,3
6719,224,9132,2
6720,224,5999,1
6721,224,6123,4
6722,224,2035,3
6723,224,3197,4
6724,224,7871,4
6725,224,997,1
6726,224,6575,4
6727,224,9051,1
6728,224,5722,5
6729,224,3700,4
6730,224,5509,1
6731,224,8323,3
6732,224,486,3
6733,224,7629,2
6734,224,4370,5
6735,224,9776,5
6736,224,719,3
6737,224,5014,5
6738,224,2962,5
6739,224,4598,3
6740,224,1861,1
6741,224,1416,1
6742,224,4282,3
6743,224,7740,3
6744,224,3743,2
6745,224,9916,4
6746,224,8772,2
6747,224,7847,4
6748,224,2423,4
6749,224,8085,5
6750,224,463,3
6751,224,3417,1
6752,224,5546,3
6753,224,7075,3
6754,224,2921,1
6755,224,5233,4
6756,224,3902,1
6757,225,7414,2
6758,225,1235,2
6759,225,5127,5
6760,225,3098,5
6761,225,9989,3
6762,225,6919,1
6763,225,8851,5
6764,225,8187,4
6765,225,2653,5
6766,225,4634,3
6767,225,7871,2
6768,225,9841,5
6769,225,5105,5
6770,225,7793,4
6771,225,7587,3
6772,225,658,2
6773,225,5869,2
6774,225,1229,5
6775,225,1448,2
6776,225,1606,3
6777,225,7959,1
6778,225,7099,2
6779,225,3891,4
6780,225,4415,4
6781,225,9614,3
6782,225,439,4
6783,226,9819,3
6784,226,7388,2
6785,226,515,3
6786,226,8403,1
6787,226,3691,4
6788,226,2131,2
6789,226,3336,1
6790,226,4861,5
6791,226,1085,5
6792,226,5668,5
6793,226,2140,1
6794,226,6105,3
6795,226,8627,4
6796,226,4926,1
6797,226,8945,3
6798,226,6068,4
6799,226,1833,4
6800,226,3735,3
6801,226,6253,1
6802,226,5660,2
6803,226,9406,1
6804,226,634,4
6805,226,2936,3
6806,226,5350,5
6807,226,1732,3
6808,226,3190,3
6809,226,3936,4
6810,226,3051,5
6811,226,4708,5
6812,226,6961,4
6813,226,7013,5
6814,226,4109,4
6815,226,6693,1
6816,226,5475,5
6817,226,6309,1
6818,226,6603,2
6819,226,8272,1
6820,226,2460,3
6821,226,1197,5
6822,226,7654,1
6823,226,9080,3
6824,226,1559,1
6825,226,2933,4
6826,226,3025,5
6827,226,3494,2
6828,226,9656,5
6829,226,6684,4
6830,226,3639,1
6831,226,6228,3
6832,227,6989,5
6833,227,7287,4
6834,227,6803,4
6835,227,4411,5
6836,227,9561,3
6837,227,630,2
6838,227,9041,5
6839,227,6157,2
6840,227,1870,4
6841,227,8284,2
6842,227,5453,1
6843,227,1974,1
6844,227,407,2
6845,227,4456,3
6846,227,8388,2
6847,227,8481,5
6848,227,1917,5
6849,227,643,2
6850,227,2798,2
6851,227,8433,4
6852,227,8469,1
6853,227,8171,4
6854,227,141,3
6855,227,3011,4
6856,227,3432,5
6857,227,1852,5
6858,227,5207,3
6859,227,2285,1
6860,227,5201,4
6861,227,5688,5
6862,227,8072,1
6863,227,8399,3
6864,227,3925,3
6865,227,1567,1
6866,227,5473,4
6867,228,6566,4
6868,228,4864,3
6869,228,4926,1
6870,228,8081,2
6871,228,1315,4
6872,228,9294,4
6873,228,3561,1
6874,228,3704,1
6875,228,9056,4
6876,228,750,2
6877,228,9531,1
6878,228,7783,1
6879,228,6081,2
6880,228,6918,4
6881,228,4586,2
6882,228,2430,3
6883,228,2259,4
6884,228,3602,3
6885,228,2414,1
6886,228,7539,3
6887,228,4236,1
6888,228,6004,1
6889,228,9935,2
6890,228,2989,1
6891,228,9816,1
6892,228,8215,1
6893,228,4253,3
6894,228,1364,1
6895,228,704,2
6896,228,5024,4
6897,228,1228,3
6898,228,4515,2
6899,228,2154,3
6900,228,3301,1
6901,229,9952,1
6902,229,3534,3
6903,229,4795,5
6904,229,2658,1
6905,229,7303,1
6906,229,3480,5
6907,229,1971,1
6908,229,8332,5
6909,229,4485,1
6910,229,2297,4
6911,229,8909,1
6912,229,1801,3
6913,229,15,1
6914,229,3966,2
6915,229,4222,2
6916,229,6763,3
6917,229,4774,5
6918,229,7545,3
6919,229,8626,5
6920,229,7740,2
6921,229,5707,5
6922,229,2803,2
6923,229,9274,1
6924,229,9854,5
6925,229,4217,3
6926,229,5372,5
6927,229,2374,5
6928,229,241,1
6929,229,9332,3
6930,229,8117,1
6931,229,5623,2
6932,229,8086,3
6933,229,1671,1
6934,230,2043,2
6935,230,1106,1
6936,230,9674,2
6937,230,9075,2
6938,230,4557,3
6939,230,9481,5
6940,230,9086,4
6941,230,4970,4
6942,230,141,4
6943,230,100,4
6944,230,3260,5
6945,230,1297,1
6946,230,2131,2
6947,230,1521,4
6948,230,2237,4
6949,230,7665,3
6950,230,2996,5
6951,230,2476,1
6952,230,4404,3
6953,230,8052,5
6954,230,2975,5
6955,230,1415,4
6956,230,8198,4
6957,230,2943,5
6958,230,5596,3
6959,230,9592,3
6960,230,2575,3
6961,230,8290,4
6962,230,8554,5
6963,230,3753,1
6964,230,8878,1
6965,230,2492,1
6966,230,8059,5
6967,230,2154,2
6968,230,9731,3
6969,230,3963,2
6970,230,522,1
6971,230,4717,5
6972,230,528,5
6973,230,138,1
6974,230,2468,4
6975,230,6354,4
6976,230,2249,1
6977,230,1749,4
6978,230,5285,3
6979,230,574,3
6980,230,9130,5
6981,231,1320,4
6982,231,620,1
6983,231,5684,5
6984,231,5942,1
6985,231,8834,1
6986,231,7867,3
6987,231,5340,1
6988,231,7482,4
6989,231,9267,4
6990,231,5969,3
6991,231,8775,5
6992,231,5626,4
6993,231,8853,1
6994,231,1357,2
6995,231,5293,1
6996,231,6690,1
6997,231,7390,4
6998,231,299,4
6999,231,5701,4
7000,231,8198,1
7001,231,5332,2
7002,231,9786,2
7003,231,5443,1
7004,231,3266,2
7005,231,4523,5
7006,231,1163,1
7007,231,6386,5
7008,231,9162,5
7009,231,5589,1
7010,231,5228,4
7011,231,1378,4
7012,231,1927,1
7013,231,9282,1
7014,231,2643,5
7015,231,4564,1
7016,231,1918,2
7017,231,8655,4
7018,231,3075,3
7019,231,2258,2
7020,231,3509,3
7021,231,8664,4
7022,231,6147,1
7023,232,4010,5
7024,232,3139,1
7025,232,3922,3
7026,232,4520,1
7027,232,7555,4
7028,232,2074,5
7029,232,1267,1
7030,232,6645,1
7031,232,4247,1
7032,232,9452,4
7033,232,8759,2
7034,232,5653,3
7035,232,9831,5
7036,232,5086,1
7037,232,1937,2
7038,232,4627,5
7039,232,5331,3
7040,232,7044,5
7041,232,4302,1
7042,232,9466,3
7043,232,2643,1
7044,232,1957,1
7045,232,7749,3
7046,233,2931,4
7047,233,8174,5
7048,233,24,3
7049,233,7703,5
7050,233,5223,4
7051,233,2237,1
7052,233,1589,4
7053,233,5534,4
7054,233,2312,5
7055,233,2895,3
7056,233,3216,3
7057,233,3813,3
7058,233,3719,4
7059,233,2014,1
7060,233,6232,3
7061,233,7085,2
7062,233,4818,2
7063,233,4147,2
7064,233,3764,5
7065,233,2253,1
7066,233,4728,5
7067,233,7307,3
7068,233,2114,3
7069,233,7514,4
7070,233,6275,3
7071,233,1241,4
7072,233,4291,5
7073,233,9076,3
7074,233,230,2
7075,233,5407,2
7076,233,2598,1
7077,233,7832,5
7078,233,7946,2
7079,233,5174,3
7080,233,3700,3
7081,233,5791,4
7082,233,1756,3
7083,233,815,5
7084,233,7125,1
7085,233,6172,4
7086,233,5073,1
7087,233,6862,2
7088,233,347,4
